country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
Colombia,Santa Marta,The Valley Tayrona,Did you ever sleep in a lodge without walls while looking at the mountains of the Caribbean coast? Neither did we until we build this paradise .,9.2,74,,8.51,9.62
Colombia,Santa Marta,Masaya Santa Marta,Come and visit us in our Hostal Masaya Santa Marta.,9.2,1970,1.32,12.22,10.49
Colombia,Santa Marta,Rio Hostel Buritaca,"Welcome to El Rio Hostel, the best place where to relax in outdoor chill spaces , music to suit all tastes.",9.1,1755,,16.76,9.02
Colombia,Santa Marta,Hostal Paraiso Tayrona,"We have been recognized as the best budget accommodation in Rodadero for our attention and unbeatable location. Located in Santa Marta, 200 m from El Rodadero Beach.",9.1,9,5.66,5.83,
Colombia,Santa Marta,Imagine Hostel,Imagine Hostel has everything you need to enjoy your stay,9.1,9,1.07,10.54,10.54
Colombia,Santa Marta,Belafonte Deluxe Hostels,"Share the kitchen, make a BBQ and enjoy the new way of life! Belafonte is inspired on a boat. The details and the feeling of sailing is constant with the breeze and the dynamics of the port.",9.1,1,1.55,16.15,16.15
Colombia,Santa Marta,Casa Avelina,"Casa Avelina isan antique house that was restructured to become a home for tourist all over the world, who are interested in exploring our incredible city. Our principal concern is nature and its preservation; we are in favor of renewable energies, that's...",9.1,74,0.72,15.69,8.97
Colombia,Santa Marta,Viajero Santa Marta,"Welcome to Viajero Santa Marta, only a few blocks away from the heart of the historic center, discover th",9.1,802,1.97,19.8,13.45
Colombia,Santa Marta,La Guaca Hostel,La Guaca is a unique backpackers hub which offers great deals for travelers in Santa Marta.,9.1,918,1.88,10.69,6.3
Colombia,Santa Marta,Distrito Hostel,Distrito Hostel is perfect to visit Santa Marta,9.1,325,1.83,10.53,8.04
Colombia,Santa Marta,Cacao Hostel,Cacao Hostel is located in the Caribbean Coast of Colombia.,9.0,1144,0.96,10.13,6.75
Colombia,Santa Marta,Playa del Ritmo,"Located right on the quietest and pretty Beach of Santa Marta (Cabo Tortuga) and close to Santa MartaÂ´s airport, Playa del Ritmo is the only beachfront Hostel of Santa Marta, specially designed for travelers to experience the real Caribbean lifestyle! We...",9.0,527,9.43,14.85,13.5
Colombia,Santa Marta,Eco Hostal Yuluka,Yuluka is located between the Sierra Nevada mountains and Tayrona National Park. We offer both dormitory and private cabanas with breakfast included built into the mountainside. Each cabin has its own stunning view of the surrounding jungle and opens onto...,8.9,376,,15.0,13.5
Colombia,Santa Marta,Eco Hostal Paraiso,"Eco Hostal Paraiso is situated on the beachfront in Santa Marta,an incredible place to relax and enjoy the beauty of nature.",8.9,16,,9.0,
Colombia,Santa Marta,Hostal Dos Quebradas,"Set 21 km from Quinta de San Pedro Alejandrino, Hostal Dos Quebradas offers accommodation with a garden, a terrace !!",8.9,1,22.34,10.13,
Colombia,Santa Marta,The Journey Hostel,Come take a Journey with us! The Journey Hostel is located 1 km from the entrance of Parque Tayrona. Our,8.8,1131,,,15.53
Colombia,Santa Marta,Liberato Hostel Minca,"Located in Santa Marta, 8.1 km from Quinta de San Pedro Alejandrino, Liberato Hostel Minca provides accommodation with an outdoor swimming pool, free private parking and a shared lounge.",8.8,6,10.54,14.06,10.13
Colombia,Santa Marta,Fatima Hostel Santa Marta,"Fatima beach is located at the historic center, in a modern 3 floor house, 3 blocks to the beach and ver",8.7,833,1.69,12.6,6.3
Colombia,Santa Marta,Puerta Aqua,Santa Marta is a Caribbean city located in the department of Magdalena (northern Colombia). It is a bustling port city that was once the first Spanish settlement in Colombia.,8.7,44,1.37,14.23,7.76
Colombia,Santa Marta,La Puerta Azul,"La Puerta Azul has a strategic location in the historic center of Santa Marta, just a 5-minute walk away you can find Simón Bolívar Park, Parque de los Novios and Bahía de Santa Marta.",8.7,52,1.53,18.56,
Colombia,Santa Marta,Reserva Biologica Caoba,"Caoba, the secret jungle",8.7,39,12.26,14.63,12.38
Colombia,Santa Marta,Finca del Tayrona La Gordita,Backpackers hostel and economic lodgings near the nature reserve park Tayrona santamarta Colombia. living nature. 270 hc ground flora and fauna. comfortable quiet and safe.,8.7,13,23.85,6.75,7.88
Colombia,Santa Marta,La Brisa Loca,"La Brisa Loca Hostel is located in between Parque Bolivar and Plaza San Fransisco, 3 blocks away from the beach on 14th street",8.5,2651,1.41,10.74,9.0
Colombia,Santa Marta,Tunido,Tunido will be your home in a Colonial house and oasis of peace in the bustling Caribbean city Santa Marta.,8.5,313,1.34,10.35,6.47
Colombia,Santa Marta,La Brisa Tranquila,"Located 1 hour drive from the Colonial town of Santa Marta and only 5km from Tayrona National Park, along",8.4,788,,14.18,
Colombia,Santa Marta,Rokadura Hostel,Rokadura Hostel is the perfect match for your holidays in Santa Marta and Colombia,8.4,41,2.41,12.22,4.5
Colombia,Santa Marta,Tía Chela Hostel,"We are in the heart of Santa Marta, a spacious and beautiful house with a cozy patio where you can relax in the open air, bicycles to explore the city and a gastronomic experience typical of the Caribbean region.",8.3,24,0.32,4.5,5.63
Colombia,Santa Marta,Wayanay Tayrona Eco Hostal,"Tayrona Park, with camping areas, hammocks, river that allow you to enjoy with tranquility of good times, preserving the hegemony of nature.",8.2,8,,8.1,12.38
Colombia,Santa Marta,Aroha Villana,"Offering an outdoor swimming pool, Aroha Villana Boutique is located 100 m from Santa Marta cathedral and 300 m from Santa Marta Beach.",8.0,49,1.53,9.0,8.55
Colombia,Santa Marta,Color Hostel,"Color Hostel is a great place to stay in Santa Marta, you will be close to the main areas such as historic center a and the beach. Breakfast is included.",7.6,50,2.15,13.56,
Colombia,Santa Marta,The Cantamar Beach Hostel,The Cantamar Beach Hostel is a backpacker's resort located right on the beach in Santa Marta's safest neighbourhood.,7.4,96,7.17,11.34,
Colombia,Santa Marta,Sierra Minca,"Accommodation with mountain views, unique landscapes and perfect weather to rest.",7.4,42,18.59,15.75,11.25
Colombia,Santa Marta,Kimara Hostel,Kimara Hostel is a very peaceful place surrounded by nature.,7.3,36,,13.5,9.0
Colombia,Santa Marta,EcoHostal Rio Piedra,EcoHostal Rio Piedra In front of Sierra Nevada.,7.1,25,,19.13,
Colombia,Santa Marta,Hostal Maranatha,"We are located in the historic center of the city, in an old republican house equipped with 16 rooms including private and group rooms with a total capacity for 82 guests.",7.1,6,1.24,5.25,
Colombia,Santa Marta,Hostal la Perla Tayrona,Santa Marta is a Caribbean city located in the department of Magdalena (northern Colombia). It is a bustling port city that was once the first Spanish settlement in Colombia.,7.1,2,,,10.13
Colombia,Santa Marta,Aluna Hostel B&B,"Offering à la carte restaurant, a terrace and a garden, Aluna Hotel is located in Santa Marta, 1 km from the ocean.",6.4,6,1.52,6.53,6.08
Colombia,Santa Marta,Hostel La Bella Samaria,Hostel La Bella Samaria is a very nice hostel that offers free city map and free internet access.,5.6,71,1.27,8.66,6.3
Colombia,Santa Marta,Tamarindo Beach Hostel,"This property is 2 minutes walk from the beach. Tamarindo Beach hostel in Taganga provides adults-only accommodation with a bar, a shared lounge and a garden.",5.6,9,1.78,4.5,10.13
Colombia,Santa Marta,Casa Nuba Eco Hostel,Welcome to Casa Nuba Eco Hostel which offers private and shared rooms in Santa Marta.,,6,3.18,7.88,
Colombia,Santa Marta,Loma Nevada Minca Hostel,Loma Nevada Minca Hostel offers various types of accommodation and a great personalised service.,,1,19.51,15.53,
Colombia,Santa Marta,Maria Mulata Hostel,"Our property is characterized by being cozy, perfect for people who want to rest and enjoy our facilities. Located in the best area of the city, the Historic Center of Santa Marta.",,0,1.44,11.03,15.01
Colombia,Santa Marta,Panamerican Hostel,"Change the atmosphere, enjoy the sea, the sunrise, sunset and the best plans a few blocks away where you will find the best restaurants, clubs and bars that will make you get out of the monotony.",,0,1.79,6.68,
Colombia,Santa Marta,Maria's House - Boutique Hotel,At Maria's House - Boutique Hotel guests can enjoy beautiful views of the pool or garden while sipping on a cup of coffee,,0,7.22,15.75,13.5
Colombia,Santa Marta,Hostel Santa Marta el Rodadero (La casona de Sara),"If you're planning your trip to Santa Marta and want to stay in a hostel that combines comfort, strategic location, and affordable prices, look no further. Our hostel in Santa Marta is the ideal choice for you.",,0,6.31,15.95,13.15
Colombia,Santa Marta,Hostal Casa San Pedro,"Our accommodation is unique since customer service is our passion, the relationship we have with high quality and low prices characterizes us, we also have a super excellent location.",,0,3.01,9.56,6.3
Colombia,Santa Marta,Niuwi Hostel,"Niuwi Hostel features a garden, shared lounge, a terrace and restaurant in Buritaca. Providing a bar, the property is located within less than 1 km of Playa Buritaca.",,0,,18.75,14.63
Colombia,Santa Marta,Casamar Hostel,"Comfort, security, wide spaces and an excellent location are the best description of Casamar Hostel!!",,0,1.55,16.88,10.13
Colombia,Santa Marta,Eco Hotel Kuima,Santa Marta is a Caribbean city located in the department of Magdalena (northern Colombia). It is a bustling port city that was once the first Spanish settlement in Colombia.,10.0,5,,13.5,
Colombia,Santa Marta,Blue Mango Hotel,Blue Mango is a Caribbean beach hotel.,10.0,4,,23.85,
Colombia,Santa Marta,YAY Sustainable,"Our project includes Bio-constructions inspired by original cultures alongside organic gardens, ediblfore",10.0,4,,32.34,
Colombia,Santa Marta,Hotel Nueva Granada,Welcome to Nueva Granada hotel in Colombia,9.5,35,1.38,13.2,
Colombia,Santa Marta,Hostel Cabaña Teyuna,"We offer a variety of services such as accommodation, breakfasts and menus, Camping service, Tours, Transfer, Private and exclusive beach for our guests, incredible places of meditation, ecological walks, bird watching, fishing.",9.4,6,,6.75,
Colombia,Santa Marta,Hotel Parque de los Novios Inn,"Close to several noted attractions, around 300 m from Santa Marta Cathedral, 600 m from Simon Bolivar Park . Boasting a bar and a hot tub.",8.1,6,1.73,18.56,
Colombia,Santa Marta,Historic House Hotel,"Located in Santa Marta, less than 1 km from Bahía de Santa Marta Beach. Teatures accommodation with a garden, private parking, a restaurant and a bar.",2.0,6,1.4,9.0,
Colombia,Santa Marta,Hotel Miami,Come to Hotel Miami! A nice hotel situated in the historical center of the city!,,18,1.5,12.29,
Colombia,Santa Marta,Playa Bonita,We are an eco hotel located in Buritaca near Tayrona Park with private cabins on a large plot of land in front of the beach.,,0,,24.84,
Colombia,Santa Marta,Hotel Sorrento Beach,At this hotel you have at your disposal 500 square meters of space with conference space and a meeting room. Free self parking is available. Enjoy a pleasant stay in one of the 40 rooms with LCD TV.,,0,5.65,28.6,
Colombia,Santa Marta,Playa María,"Our rustic wooden cabins offer a unique and authentic experience that sets us apart!! Ideally located at the water's edge, we are just a stone's throw away from the sun-kissed sands.",,0,,15.19,
Colombia,Santa Marta,Reserva Natural Mamancana,"Mamancana is an ecological nature reserve, the only place in the city centre with an ancestral connection experience, we offer wellness, ecological and healthy experiences.",,0,12.4,82.97,
Colombia,Santa Marta,Casa Chunuu Hotel Boutique,"Hotel Boutique Casa Chunuu Santa Marta has an outdoor swimming pool, garden, a shared lounge and terrace!!",,0,2.19,23.63,
Colombia,Santa Marta,Casa Mia Boutique Hotel,"Beautiful boutique hotel located in the heart of the city of Santa Marta, away we find the Parque de los Novios, the bay of Santa Marta, the Basilica Cathedral.",,0,1.64,21.0,
Colombia,Santa Marta,Rocaire,"This property is 3 minutes walk from the beach. Set in Santa Marta, 2.4 km from Playa Blanca,Hotel Brisas Marinas offers accommodation with a restaurant.",,0,6.59,19.76,
Colombia,Santa Marta,Eco Hostel Cachaco River,"Provides accommodation with an outdoor swimming pool, free private parking, a garden and a terrace. Featuring family rooms, this property also provides guests with a barbecue.",,0,,7.13,
Colombia,Santa Marta,Rivera Hostel,El Rodadero is a renowned tourist area located approximately 10 kilometres from the historic center of Santa Marta.,,0,7.1,6.75,
Colombia,Santa Marta,Taganga's Guesthouse,"A hostel to relax and enjoy the Caribbean breeze, near Taganga bay and many other beaches nearby. At Taganga's Guesthouse guests will find a place to chill and to connect with travellers from all over the world.",,0,2.14,7.88,
Colombia,Santa Marta,Casa Lily Flower,"Casa Lily Flower is set in Playa Dormida, 2.8 km from Bello Horizonte. Located around 11 km from Rodadero Sea Aquarium and Museum.",10.0,2,13.13,7.88,
Colombia,Santa Marta,Squid Hostel,Tayrona Park and the Sierra Nevada are some of the landscapes that surround Santa Marta.,9.5,5,1.26,12.22,
Colombia,Santa Marta,La Mochila SM,"Located 8 minutes walk from the beach. Featuring a shared lounge and views of city, La Mochila SM is located in Santa Marta, 300 m from Santa Marta Cathedral.",3.7,2,1.65,4.5,
Colombia,Santa Marta,Hostel Isabella,"Tayrona Park and the Sierra Nevada are some of the landscapes that surround Santa Marta, Colombia. Get to know its charm, diversity and Caribbean flavor!",,0,13.29,5.06,
Colombia,Santa Marta,Hostal Casa Yoya,"We offer different types of rooms in the center of Santa Marta, near the beach.",,0,1.47,6.75,
Colombia,Santa Marta,Hostal y Camping Villa Guadua Tayrona,"Located in Santa Marta, 2.2 km from Castilletes Beach, Hostal y Camping Villa Guadua Tayrona provides accommodation with a garden, free private parking and a terrace.",,0,,15.0,
Colombia,Santa Marta,Posadas Ecoturisticas Seineken,"The property is surrounded by tropical gardens. Bungalows at this property boast rustic wooden décor, and feature a garden view.",,0,,19.13,
Colombia,Santa Marta,Coffee House Minca,"Coffee House Minca has an outdoor swimming pool, garden, a shared lounge and terrace in Minca. Boasting a shared kitchen, this property also provides guests with a barbecue.",,0,15.17,24.35,
Colombia,Cartagena,Zion Beach House,Zion Beach House is one of the best rated hostels in Cartagena and has a unique location directly at the beach,9.1,341,12.37,27.72,14.6
