country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
colombia,bogota,EL Encanto,Beautiful accommodation in Bogota with different areas to shared with other guest !!,,,- 5.86km from city centre,€5.52,
colombia,bogota,Elemental Hostel Coliving,"We are a house located in the capital of Colombia, with three floors, quite bright, with common areas.",,,- 8.92km from city centre,€11.25,
colombia,bogota,Habitación priv con baño y balcón priv.,"The apartment has work areas, equipped kitchen, laundry area, terrace with a beautiful view of the city and 200Mb Internet.",,,- 16.32km from city centre,€10.13,
colombia,bogota,Touristic House,"This beautiful house has six (6) independent Bedrooms and well-lit rooms, each with its private bathroom",,,- 5.32km from city centre,€15.53,
colombia,santa-marta,Dreamer Santa Marta,"VOTED MOST POPULAR HOSTEL 2019 and BEST HOSTEL COLOMBIA 2014, we are the closest to famous Tayrona Park, Minca, the best beach of S.Marta 'Concha' and just 3 minutes from Quinta de San Pedro",9.0,(5607),- 3.9km from city centre,€16.88,€11.25
colombia,santa-marta,Viajero Santa Marta,"Welcome to Viajero Santa Marta, only a few blocks away from the heart of the historic center, discover th",9.1,(802),- 1.97km from city centre,€19.87,€13.50
colombia,santa-marta,Mr. Baboon Hostel,"Mr. Baboon Hostel, an Eighteenth century colonial house carefully renovated into a modern boutique hostel, located right in the heart of the oldest city in South America, Santa Marta.",9.4,(751),- 1.5km from city centre,€12.22,€7.20
colombia,santa-marta,Senderos del Mar,"Beyond of being just a hostel, we pride ourselves in showcasing a regenerative model of tourism with zero waste, support in local reforestation projects and we are powered 100% by solar panels energy systems.",10,(5),- 42.56km from city centre,€20.63,€13.45
colombia,santa-marta,Hostal Las Guaduas,"Located in Santa Marta and provides air-conditioned rooms. Among the facilities at this property are a shared kitchen and a shared lounge, along with free WiFi throughout the property.",10,(4),- 0.52km from city centre,€18.68,€16.01
colombia,santa-marta,El Parcero Hostal,"The Tayrona Park and the Sierra Nevada are just some of the landscapes that surround Santa Marta, Colombia, and get to know its charm, diversity and Caribbean flavour!",10,(3),- 5.24km from city centre,€8.97,€4.48
colombia,santa-marta,Taganga Macabi Hostel,"Macabi is a relaxing place a few meters from one of the most beautiful bays in South America: Taganga. Offer a garden, shared lounge, terrace, and free WiFi throughout the property.",10,(2),- 2.43km from city centre,,€11.93
colombia,santa-marta,La Casa de Petra Food House,"House located in the historic center of Santa Marta, with a sensational patio with a fruit tree and palm tree, 6 rooms all with air conditioning.",10,(1),- 1.35km from city centre,€13.77,€10.09
colombia,santa-marta,Hostal Casa Horizonte,"Hostal Casa Horizonte also has a terrace, shared kitchen, tour desk, luggage storage and laundry service. Guests can play darts and table tennis at the property.",10,(1),- 1.75km from city centre,€9.53,€8.97
colombia,santa-marta,Flamingo Hostel & Coworking,Welcome to Flamingo Coworking the best place for your holidays in Colombia.,9.9,(64),- 1.42km from city centre,€14.57,€7.85
colombia,santa-marta,The Fort Hostel,"Stay in one of our luxurious and spacious dormitories or rent La Casa de Moncoro, our private cabin.",9.9,(103),- 51.18km from city centre,,€14.57
colombia,santa-marta,Palmario,"Featuring a garden, terrace and views of sea, Palmarío Hostal is located in Santa Marta, a few steps from Mendihuaca Beach.",9.8,(4),- 37.43km from city centre,€14.80,€16.14
colombia,santa-marta,Hostal KAIA,"'Hostal KAIA is a tropical paradise inside the city of Santa Marta, only 100 meters from bus stop to Palomino, Tayrona Park, Taganga or Airport.",9.7,(286),- 2km from city centre,€7.29,€11.21
colombia,santa-marta,La Ponderosa Reserve,"Secluded from roads and modern civilisation, you wake up to the sounds of monkeys, birds and rare dramatic views of the snowy peaks, in one of the most biodiverse regions in the world.",9.7,(200),- 48.38km from city centre,€15.69,€11.21
colombia,santa-marta,Lote 10 Glamping,Santa Marta is a Caribbean city located in the department of Magdalena . It is a bustling port city that was once the first Spanish settlement in Colombia.,9.7,(46),- 39.18km from city centre,€22.42,€13.45
colombia,santa-marta,Mendihuaca Surf Camp,"Come and relax after practice in our nature friendly hostel, with either sea or jungle view.",9.7,(7),- 37.57km from city centre,€25.33,€15.20
colombia,santa-marta,Encanto Hostel,Santa Marta is a Caribbean city located in the department of Magdalena (northern Colombia). It is a bustling port city that was once the first Spanish settlement in Colombia.,9.6,(14),- 36.39km from city centre,€31.39,€15.07
colombia,santa-marta,Musa Paradisiaca Hostal,A small paradise in the midst of the city. We offer a space where you can calmly relax in peace. Has a re,9.6,(32),- 2.49km from city centre,€22420.00,€22420.00
colombia,santa-marta,Viajero Tayrona Hostel & Ecohabs,"Welcome to the Caribbean coast of Colombia where you will find sandy beaches, coconut palms, a jungle and",9.4,(835),- 45.9km from city centre,€25.78,€14.57
colombia,santa-marta,Diosa Jaguar,"Located in Santa Marta, 2.7 km from Castilletes Beach, features accommodation with a garden, free private parking, a shared lounge and a terrace.",9.4,(1),- 30.65km from city centre,€2.69,€13.45
colombia,santa-marta,Hostal 4 Manzanas,"We are 500 m from Bahía de Santa Marta Beach !!!The hostel offers certain units with inner courtyard views, and every unit comes with a patio.",9.4,(1),- 1.45km from city centre,€9.18,€11.93
colombia,santa-marta,Mr. Baboon Hostel,"Mr. Baboon Hostel, an Eighteenth century colonial house carefully renovated into a modern boutique hostel, located right in the heart of the oldest city in South America, Santa Marta.",9.4,(751),- 1.5km from city centre,€12.18,€7.17
colombia,santa-marta,Hotel Jasayma Parque Tayrona,"The Caribbean style facilities are consistent with the environment have solar energy 24 hours, the bathro",9.3,(63),- 31.81km from city centre,€29.15,
colombia,santa-marta,Entre Bosques Tayrona Posada Hostel,Entre Bosques Tayrona Posada Hostel is in the middle of the tropical forest.,9.3,(60),- 34.8km from city centre,€13.45,€7.85
colombia,santa-marta,Origen Hostel,Origen Hostel offers private and shared accommodations surrounded by stunning Caribbean jungle.,9.2,(97),- 29.52km from city centre,€31.39,€11.21
colombia,santa-marta,The Valley Tayrona,Did you ever sleep in a lodge without walls while looking at the mountains of the Caribbean coast? Neither did we until we build this paradise .,9.2,(74),- 29.5km from city centre,€8.51,€9.62
colombia,santa-marta,Masaya Santa Marta,Come and visit us in our Hostal Masaya Santa Marta.,9.2,(1970),- 1.32km from city centre,€22420.00,€10.49
colombia,santa-marta,Rio Hostel Buritaca,"Welcome to El Rio Hostel, the best place where to relax in outdoor chill spaces , music to suit all tastes.",9.1,(1755),- 47.68km from city centre,€16.76,€9.02
colombia,santa-marta,Hostal Paraiso Tayrona,"We have been recognized as the best budget accommodation in Rodadero for our attention and unbeatable location. Located in Santa Marta, 200 m from El Rodadero Beach.",9.1,(9),- 5.66km from city centre,€5.83,
colombia,santa-marta,Imagine Hostel,Imagine Hostel has everything you need to enjoy your stay,9.1,(9),- 1.07km from city centre,€10.54,€10.54
colombia,santa-marta,Belafonte Deluxe Hostels,"Share the kitchen, make a BBQ and enjoy the new way of life! Belafonte is inspired on a boat. The details and the feeling of sailing is constant with the breeze and the dynamics of the port.",9.1,(1),- 1.55km from city centre,€16.15,€16.15
colombia,santa-marta,Casa Avelina,"Casa Avelina isan antique house that was restructured to become a home for tourist all over the world, who are interested in exploring our incredible city. Our principal concern is nature and its preservation; we are in favor of renewable energies, that's...",9.1,(74),- 0.72km from city centre,€15.69,€8.97
colombia,santa-marta,Viajero Santa Marta,"Welcome to Viajero Santa Marta, only a few blocks away from the heart of the historic center, discover th",9.1,(802),- 1.97km from city centre,€19.80,€13.45
colombia,santa-marta,Dreamer Santa Marta,"VOTED MOST POPULAR HOSTEL 2019 and BEST HOSTEL COLOMBIA 2014, we are the closest to famous Tayrona Park, Minca, the best beach of S.Marta 'Concha' and just 3 minutes from Quinta de San Pedro",9.0,(5607),- 3.9km from city centre,€16.88,€11.25
colombia,santa-marta,Viajero Santa Marta,"Welcome to Viajero Santa Marta, only a few blocks away from the heart of the historic center, discover th",9.1,(802),- 1.97km from city centre,€19.87,€13.50
colombia,santa-marta,Mr. Baboon Hostel,"Mr. Baboon Hostel, an Eighteenth century colonial house carefully renovated into a modern boutique hostel, located right in the heart of the oldest city in South America, Santa Marta.",9.4,(751),- 1.5km from city centre,€12.22,€7.20
colombia,santa-marta,La Guaca Hostel,La Guaca is a unique backpackers hub which offers great deals for travelers in Santa Marta.,9.1,(918),- 1.88km from city centre,€10.69,€6.30
colombia,santa-marta,Viajero Santa Marta,"Welcome to Viajero Santa Marta, only a few blocks away from the heart of the historic center, discover th",9.1,(802),- 1.97km from city centre,€19.87,€13.50
colombia,santa-marta,Distrito Hostel,Distrito Hostel is perfect to visit Santa Marta,9.1,(325),- 1.83km from city centre,€10.53,€8.04
colombia,santa-marta,Cacao Hostel,Cacao Hostel is located in the Caribbean Coast of Colombia.,9.0,(1144),- 0.96km from city centre,€10.13,€6.75
colombia,santa-marta,Dreamer Santa Marta,"VOTED MOST POPULAR HOSTEL 2019 and BEST HOSTEL COLOMBIA 2014, we are the closest to famous Tayrona Park, Minca, the best beach of S.Marta 'Concha' and just 3 minutes from Quinta de San Pedro",9.0,(5607),- 3.9km from city centre,€16.88,€11.25
colombia,santa-marta,Playa del Ritmo,"Located right on the quietest and pretty Beach of Santa Marta (Cabo Tortuga) and close to Santa MartaÂ´s airport, Playa del Ritmo is the only beachfront Hostel of Santa Marta, specially designed for travelers to experience the real Caribbean lifestyle! We...",9.0,(527),- 9.43km from city centre,€14.85,€13.50
colombia,santa-marta,Eco Hostal Yuluka,Yuluka is located between the Sierra Nevada mountains and Tayrona National Park. We offer both dormitory and private cabanas with breakfast included built into the mountainside. Each cabin has its own stunning view of the surrounding jungle and opens onto...,8.9,(376),- 29.36km from city centre,€15.00,€13.50
colombia,santa-marta,Eco Hostal Paraiso,"Eco Hostal Paraiso is situated on the beachfront in Santa Marta,an incredible place to relax and enjoy the beauty of nature.",8.9,(16),- 37.72km from city centre,€9.00,
colombia,santa-marta,Hostal Dos Quebradas,"Set 21 km from Quinta de San Pedro Alejandrino, Hostal Dos Quebradas offers accommodation with a garden, a terrace !!",8.9,(1),- 22.34km from city centre,€10.13,
colombia,santa-marta,The Journey Hostel,Come take a Journey with us! The Journey Hostel is located 1 km from the entrance of Parque Tayrona. Our,8.8,(1131),- 33.13km from city centre,,€15.53
colombia,santa-marta,Liberato Hostel Minca,"Located in Santa Marta, 8.1 km from Quinta de San Pedro Alejandrino, Liberato Hostel Minca provides accommodation with an outdoor swimming pool, free private parking and a shared lounge.",8.8,(6),- 10.54km from city centre,€14.06,€10.13
colombia,santa-marta,Fatima Hostel Santa Marta,"Fatima beach is located at the historic center, in a modern 3 floor house, 3 blocks to the beach and ver",8.7,(833),- 1.69km from city centre,€12.60,€6.30
colombia,santa-marta,Puerta Aqua,Santa Marta is a Caribbean city located in the department of Magdalena (northern Colombia). It is a bustling port city that was once the first Spanish settlement in Colombia.,8.7,(44),- 1.37km from city centre,€14.23,€7.76
colombia,santa-marta,La Puerta Azul,"La Puerta Azul has a strategic location in the historic center of Santa Marta, just a 5-minute walk away you can find Simón Bolívar Park, Parque de los Novios and Bahía de Santa Marta.",8.7,(52),- 1.53km from city centre,€18.56,
colombia,santa-marta,Reserva Biologica Caoba,"Caoba, the secret jungle",8.7,(39),- 12.26km from city centre,€14.63,€12.38
colombia,santa-marta,Finca del Tayrona La Gordita,Backpackers hostel and economic lodgings near the nature reserve park Tayrona santamarta Colombia. living nature. 270 hc ground flora and fauna. comfortable quiet and safe.,8.7,(13),- 23.85km from city centre,€6.75,€7.88
